"age_group","count","percent","rates"
"19 or Under","18069","17.98483","3684.43053"
"20-29","19529","19.43803","7900.75209"
"30-39","17615","17.53295","6457.72691"
"40-49","15817","15.74332","5541.44434"
"50-59","13476","13.41323","4970.47444"
"60-69","8326","8.28722","3859.25716"
"70-79","4009","3.99033","3000.52391"
"80-89","2395","2.38384","3759.3985"
"90+","1182","1.17649","7200.2924"
"Unknown","50","0.04977",
