"age_group","count","percent","rates"
"19 or under","2435","16","496.5"
"20-29","3043","19.9","1231.1"
"30-39","2856","18.7","1047"
"40-49","2565","16.8","898.6"
"50-59","1961","12.9","723.3"
"60-69","1230","8.1","570.1"
"70-79","621","4.1","464.8"
"80-89","339","2.2","532.1"
"90+","189","1.2","1151.3"
"Unknown","19","0.1",
