"age_group","count","percent","rates"
"19 or under","48908","21.7986","10354.64687"
"20-29","45664","20.35273","16631.15647"
"30-39","40156","17.89778","13495.72839"
"40-49","33433","14.9013","12217.02922"
"50-59","27312","12.17313","10871.26987"
"60-69","16265","7.24941","8781.97064"
"70-79","7057","3.14535","6634.57651"
"80-84","2218","0.98858","7017.87692"
"85+","3252","1.44944","9303.39007"
"Unknown","98","0.04368",
