"age_group","count","percent","rates"
"19 or under","75713","24.32374","16029.71657"
"20-29","59166","19.00781","21548.68175"
"30-39","54628","17.54992","18359.51416"
"40-49","45526","14.62579","16636.03243"
"50-59","36813","11.82663","14653.04839"
"60-69","22524","7.23612","12161.39604"
"70-79","9702","3.11689","9121.25001"
"80-84","2882","0.92588","9118.81031"
"85+","4115","1.32199","11772.27864"
"Unknown","203","0.06522",
