"age_group","count","percent","rates"
"19 or Under","17104","17.82855","3487.65841"
"20-29","18704","19.49633","7566.98587"
"30-39","16893","17.60861","6193.03893"
"40-49","15105","15.74487","5291.99702"
"50-59","12869","13.41415","4746.58916"
"60-69","7951","8.28782","3685.43763"
"70-79","3829","3.9912","2865.80346"
"80-89","2296","2.39326","3603.99956"
"90+","1136","1.18412","6920.07797"
"Unknown","49","0.05108",
