"age_group","count","percent","rates"
"19 or Under","22066","18.53507","4499.45454"
"20-29","23195","19.48341","9383.88779"
"30-39","20929","17.58001","7672.65209"
"40-49","18556","15.58673","6501.04579"
"50-59","15871","13.33137","5853.84386"
"60-69","9796","8.22848","4540.62974"
"70-79","4608","3.87064","3448.84365"
"80-89","2662","2.23604","4178.50472"
"90+","1312","1.10206","7992.20273"
"Unknown","55","0.0462",
