"age_group","count","percent","rates"
"19 or Under","22031","18.52512","4492.31773"
"20-29","23170","19.48287","9373.77366"
"30-39","20901","17.57494","7662.38718"
"40-49","18539","15.58882","6495.08988"
"50-59","15856","13.33277","5848.31127"
"60-69","9789","8.23124","4537.38511"
"70-79","4607","3.87387","3448.0952"
"80-89","2663","2.23923","4180.0744"
"90+","1312","1.10322","7992.20273"
"Unknown","57","0.04793",
