"age_group","count","percent","rates"
"19 or Under","8045","17.49445","1640.44738"
"20-29","9205","20.01696","3724.02186"
"30-39","8375","18.21206","3070.30729"
"40-49","7333","15.94616","2569.09726"
"50-59","6040","13.13443","2227.78759"
"60-69","3605","7.83934","1670.98512"
"70-79","1743","3.79028","1304.54307"
"80-89","1082","2.35289","1698.40049"
"90+","534","1.16122","3252.92398"
"Unknown","24","0.05219",
