"age_group","count","percent","rates"
"19 or Under","21427","18.34943","4369.15673"
"20-29","22707","19.44559","9186.46001"
"30-39","20460","17.52132","7500.71488"
"40-49","18244","15.62361","6391.73741"
"50-59","15677","13.42531","5782.28909"
"60-69","9676","8.28623","4485.00749"
"70-79","4565","3.90933","3416.66043"
"80-89","2655","2.27366","4167.51691"
"90+","1307","1.11928","7961.74464"
"Unknown","54","0.04624",
