"age_group","count","percent","rates"
"19 or under","3839","17.3","782.8"
"20-29","4497","20.3","1819.3"
"30-39","4064","18.3","1489.9"
"40-49","3617","16.3","1267.2"
"50-59","2842","12.8","1048.2"
"60-69","1701","7.7","788.4"
"70-79","855","3.9","639.9"
"80-89","469","2.1","736.2"
"90+","254","1.1","1547.3"
"Unknown","16","0.1",
