"age_group","count","percent","rates"
"19 or Under","21972","18.46231","4480.2871"
"20-29","23178","19.47567","9377.01018"
"30-39","20909","17.56911","7665.32001"
"40-49","18568","15.60205","6505.24996"
"50-59","15897","13.3577","5863.43367"
"60-69","9822","8.25309","4552.68122"
"70-79","4622","3.88371","3459.32191"
"80-89","2672","2.24519","4194.20158"
"90+","1313","1.10327","7998.29435"
"Unknown","57","0.0479",
