"age_group","count","percent","rates"
"19 or under","1226","13.6","250"
"20-29","1754","19.4","709.6"
"30-39","1672","18.5","613"
"40-49","1545","17.1","541.3"
"50-59","1211","13.4","446.7"
"60-69","781","8.6","362"
"70-79","423","4.7","316.6"
"80-89","266","2.9","417.5"
"90+","154","1.7","938.1"
"Unknown","9","0.1",
