"age_group","count","percent","rates"
"19 or Under","21991","18.51157","4484.16137"
"20-29","23148","19.4855","9364.87323"
"30-39","20876","17.57298","7653.22208"
"40-49","18524","15.59312","6489.83467"
"50-59","15845","13.33799","5844.25404"
"60-69","9781","8.23344","4533.67696"
"70-79","4603","3.87471","3445.10141"
"80-89","2662","2.24082","4178.50472"
"90+","1309","1.10189","7973.92788"
"Unknown","57","0.04798",
