"age_group","count","percent","rates"
"19 or under","3467","17","707"
"20-29","4165","20.4","1685"
"30-39","3761","18.4","1378.8"
"40-49","3371","16.5","1181"
"50-59","2612","12.8","963.4"
"60-69","1558","7.6","722.2"
"70-79","796","3.9","595.8"
"80-89","432","2.1","678.1"
"90+","232","1.1","1413.3"
"Unknown","16","0.1",
