"age_group","count","percent","rates"
"19 or Under","4292","17.40118","875.17715"
"20-29","4967","20.13785","2009.47491"
"30-39","4538","18.39854","1663.64829"
"40-49","4058","16.45246","1421.70963"
"50-59","3125","12.66977","1152.62189"
"60-69","1893","7.67484","877.44101"
"70-79","947","3.83945","708.77928"
"80-89","543","2.2015","852.33962"
"90+","282","1.14332","1717.83626"
"Unknown","20","0.08109",
