"age_group","count","percent","rates"
"19 or under","1705","14.6","347.7"
"20-29","2294","19.6","928.1"
"30-39","2198","18.8","805.8"
"40-49","2021","17.3","708.1"
"50-59","1533","13.1","565.4"
"60-69","976","8.4","452.4"
"70-79","499","4.3","373.5"
"80-89","285","2.4","447.4"
"90+","157","1.3","956.4"
"Unknown","19","0.2",
