"age_group","count","percent","rates"
"19 or Under","15394","17.68511","3138.97413"
"20-29","17080","19.62203","6909.97213"
"30-39","15374","17.66213","5636.16767"
"40-49","13664","15.69763","4787.14646"
"50-59","11685","13.42409","4309.88378"
"60-69","7187","8.25665","3331.3093"
"70-79","3484","4.00253","2607.58925"
"80-89","2093","2.4045","3285.35326"
"90+","1037","1.19134","6317.0078"
"Unknown","47","0.054",
