"age_group","count","percent","rates"
"19 or under","76506","24.27498","16197.60802"
"20-29","59917","19.01137","21822.20134"
"30-39","55308","17.54896","18588.05025"
"40-49","46090","14.62413","16842.12834"
"50-59","37324","11.84272","14856.44686"
"60-69","22871","7.25686","12348.75195"
"70-79","9853","3.12631","9263.21133"
"80-84","2921","0.92682","9242.20851"
"85+","4165","1.32153","11915.3197"
"Unknown","209","0.06631",
