"age_group","count","percent","rates"
"19 or Under","4792","17.33218","977.13161"
"20-29","5588","20.21123","2260.70985"
"30-39","5101","18.4498","1870.04627"
"40-49","4530","16.38455","1587.07358"
"50-59","3522","12.73872","1299.05098"
"60-69","2121","7.67144","983.12328"
"70-79","1048","3.79051","784.37243"
"80-89","606","2.19184","951.22985"
"90+","316","1.14294","1924.95127"
"Unknown","24","0.08681",
