"age_group","count","percent","rates"
"19 or Under","21867","18.43869","4458.87667"
"20-29","23112","19.4885","9350.30889"
"30-39","20828","17.56259","7635.6251"
"40-49","18499","15.59873","6481.07599"
"50-59","15853","13.36757","5847.20475"
"60-69","9791","8.25597","4538.31214"
"70-79","4609","3.8864","3449.5921"
"80-89","2665","2.24718","4183.21378"
"90+","1311","1.10546","7986.11111"
"Unknown","58","0.04891",
