"age_group","count","percent","rates"
"19 or under","2780","16.3","566.9"
"20-29","3418","20.1","1382.8"
"30-39","3196","18.8","1171.7"
"40-49","2864","16.8","1003.4"
"50-59","2162","12.7","797.4"
"60-69","1340","7.9","621.1"
"70-79","675","4","505.2"
"80-89","360","2.1","565.1"
"90+","200","1.2","1218.3"
"Unknown","18","0.1",
