"age_group","count","percent","rates"
"19 or Under","7184","17.38794","1464.88178"
"20-29","8288","20.06003","3353.03565"
"30-39","7570","18.3222","2775.19118"
"40-49","6589","15.94782","2308.43882"
"50-59","5416","13.10872","1997.63205"
"60-69","3219","7.79117","1492.06688"
"70-79","1575","3.81208","1178.80398"
"80-89","960","2.32356","1506.89877"
"90+","491","1.1884","2990.98441"
"Unknown","24","0.05809",
