"age_group","count","percent","rates"
"19 or Under","4021","17.4","819.9"
"20-29","4662","20.2","1886.1"
"30-39","4228","18.3","1550"
"40-49","3760","16.3","1317.3"
"50-59","2943","12.8","1085.5"
"60-69","1775","7.7","822.7"
"70-79","887","3.8","663.9"
"80-89","495","2.1","777"
"90+","263","1.1","1602.1"
"Unknown","18","0.1",
