"age_group","count","percent","rates"
"19 or Under","10028","17.45457","2044.79879"
"20-29","11548","20.10026","4671.91792"
"30-39","10213","17.77658","3744.12517"
"40-49","9124","15.88108","3196.5694"
"50-59","7648","13.31198","2820.88071"
"60-69","4668","8.12504","2163.70555"
"70-79","2171","3.77881","1624.87838"
"80-89","1356","2.36023","2128.49451"
"90+","669","1.16445","4075.2924"
"Unknown","27","0.047",
