"age_group","count","percent","rates"
"19 or Under","19172","18.13127","3909.34209"
"20-29","20454","19.34367","8274.97482"
"30-39","18474","17.47116","6772.63962"
"40-49","16611","15.70929","5819.62015"
"50-59","14179","13.40931","5229.76826"
"60-69","8821","8.34216","4088.69895"
"70-79","4214","3.98525","3153.95554"
"80-89","2512","2.37564","3943.05178"
"90+","1251","1.18309","7620.61404"
"Unknown","52","0.04918",
