"age_group","count","percent","rates"
"19 or Under","19518","18.17369","3979.89458"
"20-29","20732","19.30408","8387.44392"
"30-39","18771","17.47814","6881.52097"
"40-49","16845","15.6848","5901.60144"
"50-59","14420","13.42682","5318.65846"
"60-69","8961","8.34381","4153.59158"
"70-79","4276","3.98149","3200.35925"
"80-89","2546","2.37064","3996.42112"
"90+","1276","1.18812","7772.90448"
"Unknown","52","0.04842",
