"age_group","count","percent","rates"
"19 or under","74915","24.35444","15860.76654"
"20-29","58388","18.98161","21265.32857"
"30-39","53959","17.54177","18134.67497"
"40-49","45019","14.63542","16450.76537"
"50-59","36444","11.84774","14506.17161"
"60-69","22198","7.21644","11985.37868"
"70-79","9556","3.1066","8983.9894"
"80-84","2840","0.92327","8985.91995"
"85+","4081","1.32671","11675.01073"
"Unknown","203","0.06599",
