"age_group","count","percent","rates"
"19 or Under","19564","18.17895","3989.27439"
"20-29","20779","19.30793","8406.45848"
"30-39","18804","17.47275","6893.61889"
"40-49","16870","15.67567","5910.36012"
"50-59","14456","13.43257","5331.93666"
"60-69","8980","8.34425","4162.39843"
"70-79","4291","3.98721","3211.58596"
"80-89","2547","2.36668","3997.9908"
"90+","1276","1.18566","7772.90448"
"Unknown","52","0.04832",
