"age_group","count","percent","rates"
"19 or under","84265","24.10133","17840.31893"
"20-29","65747","18.80484","23945.52917"
"30-39","61532","17.59928","20679.82766"
"40-49","51352","14.68761","18764.95931"
"50-59","41749","11.94098","16617.77408"
"60-69","25764","7.36898","13910.77107"
"70-79","11098","3.17423","10433.68714"
"80-84","3307","0.94586","10463.53425"
"85+","4589","1.31254","13128.30782"
"Unknown","225","0.06435",
