"age_group","count","percent","rates"
"19 or under","30991","19.74314","6561.31637"
"20-29","30968","19.72848","11278.76781"
"30-39","28152","17.93452","9461.3942"
"40-49","23858","15.19899","8718.14923"
"50-59","20192","12.86352","8037.22471"
"60-69","12402","7.90082","6696.21887"
"70-79","5679","3.61787","5339.06193"
"80-84","1835","1.16901","5806.04335"
"85+","2834","1.80543","8107.56687"
"Unknown","60","0.03822",
