"age_group","count","percent","rates"
"19 or Under","4257","17.42886","868.04033"
"20-29","4918","20.13511","1989.65122"
"30-39","4490","18.3828","1646.05131"
"40-49","4012","16.42579","1405.59365"
"50-59","3090","12.65097","1139.71253"
"60-69","1877","7.68475","870.02471"
"70-79","941","3.85261","704.2886"
"80-89","540","2.21085","847.63056"
"90+","280","1.14637","1705.65302"
"Unknown","20","0.08188",
