"age_group","count","percent","rates"
"19 or Under","20942","18.29283","4270.2609"
"20-29","22116","19.31832","8947.36203"
"30-39","20050","17.51367","7350.4073"
"40-49","17935","15.66622","6283.48007"
"50-59","15381","13.4353","5673.11274"
"60-69","9552","8.34367","4427.53116"
"70-79","4518","3.94647","3381.48342"
"80-89","2635","2.30167","4136.12319"
"90+","1299","1.13468","7913.0117"
"Unknown","54","0.04717",
