"age_group","count","percent","rates"
"19 or Under","11760","17.44212","2397.96907"
"20-29","13287","19.70692","5375.45665"
"30-39","11872","17.60823","4352.32097"
"40-49","10651","15.79728","3731.54983"
"50-59","9022","13.38119","3327.66551"
"60-69","5602","8.30874","2596.63207"
"70-79","2679","3.97342","2005.08944"
"80-89","1669","2.47542","2619.8063"
"90+","851","1.26218","5183.96686"
"Unknown","30","0.0445",
