"age_group","count","percent","rates"
"19 or under","2625","16.3","535.3"
"20-29","3230","20","1306.7"
"30-39","3026","18.7","1109.3"
"40-49","2711","16.8","949.8"
"50-59","2059","12.7","759.4"
"60-69","1286","8","596.1"
"70-79","647","4","484.2"
"80-89","356","2.2","558.8"
"90+","193","1.2","1175.7"
"Unknown","18","0.1",
