"age_group","count","percent","rates"
"19 or under","1369","14.1","279.2"
"20-29","1889","19.4","764.2"
"30-39","1804","18.5","661.4"
"40-49","1664","17.1","583"
"50-59","1310","13.5","483.2"
"60-69","822","8.4","381"
"70-79","441","4.5","330.1"
"80-89","267","2.7","419.1"
"90+","154","1.6","938.1"
"Unknown","11","0.1",
