"age_group","count","percent","rates"
"19 or under","1170","13.4","238.6"
"20-29","1675","19.2","677.6"
"30-39","1611","18.5","590.6"
"40-49","1487","17.1","521"
"50-59","1170","13.4","431.5"
"60-69","764","8.8","354.1"
"70-79","418","4.8","312.9"
"80-89","264","3","414.4"
"90+","151","1.7","919.8"
"Unknown","9","0.1",
