"age_group","count","percent","rates"
"19 or under","65039","23.53552","13769.8511"
"20-29","53933","19.51662","19642.7856"
"30-39","48892","17.69244","16431.74501"
"40-49","40862","14.78664","14931.7216"
"50-59","33104","11.97927","13176.71784"
"60-69","19784","7.15919","10681.9863"
"70-79","8415","3.04512","7911.28828"
"80-84","2545","0.92095","8052.52333"
"85+","3640","1.3172","10413.38864"
"Unknown","130","0.04704",
