"age_group","count","percent","rates"
"19 or Under","8806","17.50174","1795.62208"
"20-29","10169","20.21067","4114.02263"
"30-39","9102","18.09003","3336.82829"
"40-49","8002","15.90381","2803.47965"
"50-59","6617","13.15115","2440.6077"
"60-69","3978","7.90619","1843.87761"
"70-79","1863","3.70267","1394.35671"
"80-89","1179","2.34324","1850.66005"
"90+","571","1.13485","3478.31384"
"Unknown","28","0.05565",
