"age_group","count","percent","rates"
"19 or under","3285","16.8","669.8"
"20-29","3981","20.4","1610.6"
"30-39","3613","18.5","1324.5"
"40-49","3253","16.6","1139.7"
"50-59","2491","12.7","918.8"
"60-69","1506","7.7","698.1"
"70-79","763","3.9","571.1"
"80-89","412","2.1","646.7"
"90+","226","1.2","1376.7"
"Unknown","19","0.1",
