"age_group","count","percent","rates"
"19 or Under","11348","17.46545","2313.95859"
"20-29","12880","19.82331","5210.79865"
"30-39","11438","17.60396","4193.2149"
"40-49","10312","15.87096","3612.78207"
"50-59","8693","13.3792","3206.31747"
"60-69","5372","8.26792","2490.02276"
"70-79","2559","3.9385","1915.2758"
"80-89","1573","2.42097","2469.11642"
"90+","771","1.18663","4696.63743"
"Unknown","28","0.04309",
