"age_group","count","percent","rates"
"19 or under","32917","19.68108","6969.08299"
"20-29","33979","20.31605","12375.39562"
"30-39","30147","18.0249","10131.87877"
"40-49","25289","15.1203","9241.06278"
"50-59","21227","12.69163","8449.19616"
"60-69","12967","7.75297","7001.27964"
"70-79","5868","3.50848","5516.74862"
"80-84","1900","1.13601","6011.70701"
"85+","2895","1.73092","8282.07696"
"Unknown","63","0.03767",
