"age_group","count","percent","rates"
"19 or under","3894","17.4","794"
"20-29","4548","20.3","1840"
"30-39","4116","18.4","1508.9"
"40-49","3657","16.3","1281.2"
"50-59","2872","12.8","1059.3"
"60-69","1722","7.7","798.2"
"70-79","864","3.9","646.7"
"80-89","475","2.1","745.6"
"90+","255","1.1","1553.4"
"Unknown","16","0.1",
