"age_group","count","percent","rates"
"19 or under","5","0.21468","1.05858"
"20-29","15","0.64405","5.46311"
"30-39","45","1.93216","15.12371"
"40-49","88","3.77845","32.15681"
"50-59","216","9.27437","85.97665"
"60-69","372","15.97252","200.85417"
"70-79","485","20.82439","455.96849"
"80-84","295","12.66638","933.39661"
"85+","808","34.693","2311.54341"
"Unknown","0","0","0"
