"age_group","count","percent","rates"
"19 or under","4","0.18042","0.84687"
"20-29","13","0.58638","4.73469"
"30-39","38","1.71403","12.77113"
"40-49","83","3.7438","30.32972"
"50-59","201","9.06631","80.00605"
"60-69","356","16.05774","192.21528"
"70-79","467","21.0645","439.04594"
"80-84","275","12.40415","870.11549"
"85+","779","35.13757","2228.5796"
"Unknown","0","0","0"
