"age_group","count","percent","rates"
"19 or under","4","0.18174","0.84687"
"20-29","13","0.59064","4.73469"
"30-39","37","1.68105","12.43505"
"40-49","83","3.77101","30.32972"
"50-59","201","9.13221","80.00605"
"60-69","351","15.9473","189.51563"
"70-79","463","21.03589","435.28538"
"80-84","273","12.40345","863.78738"
"85+","776","35.2567","2219.99714"
"Unknown","0","0","0"
