"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","5","1.7","1.8"
"40-49","11","3.7","3.9"
"50-59","30","10.1","11.1"
"60-69","49","16.5","22.7"
"70-79","65","21.9","48.6"
"80-89","74","24.9","116.2"
"90+","63","21.2","383.8"
"Unknown","0","0","0"
