"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20-29","1","0.3","0.4"
"30-39","5","1.5","1.8"
"40-49","12","3.6","4.2"
"50-59","33","9.9","12.2"
"60-69","57","17.1","26.4"
"70-79","71","21.3","53.1"
"80-89","81","24.3","127.1"
"90+","73","21.9","444.7"
"Unknown","0","0","0"
