"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20 - 29","0","0","0"
"30-39","5","2","1.8"
"40-49","9","3.6","3.2"
"50-59","26","10.5","9.6"
"60-69","41","16.5","19"
"70-79","56","22.6","41.9"
"80-89","58","23.4","91"
"90+","53","21.4","322.9"
"Unknown","0","0","0"
