"age_group","count","percent","rates"
"19 or Under","3","0.16138","0.61173"
"20-29","8","0.43034","3.23652"
"30-39","30","1.61377","10.99812"
"40-49","66","3.5503","23.12293"
"50-59","171","9.19849","63.07147"
"60-69","280","15.06186","129.78525"
"70-79","410","22.05487","306.86326"
"80-89","496","26.68101","778.56436"
"90+","395","21.24798","2406.18908"
"Unknown","0","0","0"
