"age_group","count","percent","rates"
"19 or Under","2","0.13132","0.40782"
"20-29","10","0.6566","4.04565"
"30-39","19","1.24754","6.96547"
"40-49","40","2.6264","14.01389"
"50-59","118","7.74787","43.523"
"60-69","207","13.5916","95.94838"
"70-79","332","21.79908","248.48439"
"80-89","422","27.70847","662.40758"
"90+","373","24.49114","2272.17349"
"Unknown","0","0","0"
