"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","2","0.6","0.8"
"30-39","6","1.7","2.2"
"40-49","13","3.8","4.6"
"50-59","33","9.6","12.2"
"60-69","58","16.9","26.9"
"70-79","74","21.5","55.4"
"80-89","83","24.1","130.3"
"90+","75","21.8","456.9"
"Unknown","0","0","0"
