"age_group","count","percent","rates"
"19 or Under","3","0.16694","0.61173"
"20-29","11","0.61213","4.45022"
"30-39","24","1.33556","8.79849"
"40-49","46","2.55982","16.11598"
"50-59","143","7.95771","52.74398"
"60-69","245","13.63383","113.5621"
"70-79","404","22.48191","302.37258"
"80-89","494","27.49026","775.42499"
"90+","427","23.76183","2601.12086"
"Unknown","0","0","0"
