"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","5","1.7","1.8"
"40-49","11","3.8","3.9"
"50-59","30","10.2","11.1"
"60-69","49","16.7","22.7"
"70-79","64","21.8","47.9"
"80-89","72","24.6","113"
"90+","62","21.2","377.7"
"Unknown","0","0","0"
