"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20 - 29","0","0","0"
"30-39","5","1.7","1.8"
"40-49","11","3.7","3.9"
"50-59","30","10.2","11.1"
"60-69","49","16.6","22.7"
"70-79","64","21.7","47.9"
"80-89","73","24.7","114.6"
"90+","63","21.4","383.8"
"Unknown","0","0","0"
