"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20-29","1","0.3","0.4"
"30-39","5","1.5","1.8"
"40-49","12","3.7","4.2"
"50-59","32","9.8","11.8"
"60-69","55","16.9","25.5"
"70-79","70","21.5","52.4"
"80-89","80","24.6","125.6"
"90+","70","21.5","426.4"
"Unknown","0","0","0"
