"age_group","count","percent","rates"
"19 or Under","3","0.14985","0.61173"
"20-29","11","0.54945","4.45022"
"30-39","29","1.44855","10.63151"
"40-49","54","2.6973","18.91876"
"50-59","172","8.59141","63.44031"
"60-69","278","13.88611","128.85821"
"70-79","438","21.87812","327.81977"
"80-89","550","27.47253","863.32742"
"90+","467","23.32667","2844.78558"
"Unknown","0","0","0"
