"age_group","count","percent","rates"
"19 or Under","1","0.23753","0.20391"
"20-29","3","0.71259","1.2137"
"30-39","7","1.66271","2.56623"
"40-49","17","4.038","5.95591"
"50-59","37","8.7886","13.64704"
"60-69","68","16.15202","31.51928"
"70-79","91","21.6152","68.10867"
"80-89","107","25.41568","167.95643"
"90+","90","21.37767","548.24561"
"Unknown","0","0","0"
