"age_group","count","percent","rates"
"19 or Under","6","0.27285","1.22345"
"20-29","14","0.63665","5.66391"
"30-39","34","1.54616","12.46453"
"40-49","63","2.86494","22.07188"
"50-59","191","8.68577","70.44825"
"60-69","313","14.23374","145.08137"
"70-79","469","21.32788","351.02163"
"80-89","610","27.73988","957.50859"
"90+","499","22.69213","3039.71735"
"Unknown","0","0","0"
