"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20 - 29","0","0","0"
"30-39","5","2.3","1.8"
"40-49","7","3.2","2.5"
"50-59","23","10.6","8.5"
"60-69","37","17.1","17.2"
"70-79","47","21.8","35.2"
"80-89","52","24.1","81.6"
"90+","45","20.8","274.1"
"Unknown","0","0","0"
