"age_group","count","percent","rates"
"19 or under","4","0.17414","0.84687"
"20-29","15","0.65303","5.46311"
"30-39","45","1.95908","15.12371"
"40-49","87","3.78755","31.79139"
"50-59","212","9.22943","84.38449"
"60-69","367","15.97736","198.15452"
"70-79","483","21.02743","454.0882"
"80-84","285","12.40749","901.75605"
"85+","799","34.7845","2285.79602"
"Unknown","0","0","0"
