"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","5","1.9","1.8"
"40-49","11","4.1","3.9"
"50-59","27","10.1","10"
"60-69","45","16.8","20.9"
"70-79","57","21.3","42.7"
"80-89","65","24.3","102"
"90+","58","21.6","353.3"
"Unknown","0","0","0"
