"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20-29","2","0.6","0.8"
"30-39","6","1.7","2.2"
"40-49","14","4","4.9"
"50-59","33","9.5","12.2"
"60-69","59","17","27.3"
"70-79","76","21.9","56.9"
"80-89","82","23.6","128.7"
"90+","75","21.6","456.9"
"Unknown","0","0","0"
