"age_group","count","percent","rates"
"19 or Under","6","0.29747","1.22345"
"20-29","11","0.54536","4.45022"
"30-39","29","1.43778","10.63151"
"40-49","57","2.82598","19.9698"
"50-59","173","8.57709","63.80915"
"60-69","279","13.83242","129.32173"
"70-79","440","21.81458","329.31667"
"80-89","555","27.51611","871.17585"
"90+","467","23.1532","2844.78558"
"Unknown","0","0","0"
