"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","5","1.8","1.8"
"40-49","11","3.9","3.9"
"50-59","28","9.9","10.3"
"60-69","49","17.3","22.7"
"70-79","60","21.2","44.9"
"80-89","69","24.4","108.3"
"90+","61","21.6","371.6"
"Unknown","0","0","0"
